time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CINPlan_start,CINPlan_start_rate,CINPlan_child_start,CINPlan_child_start_rate,CINPlan_end,CINPlan_end_rate,CINPlan_child_end,CINPlan_child_end_rate,CINPlan_anypoint,CINPlan_anypoint_rate,CINPlan_child_anypoint,CINPlan_child_anypoint_rate,CINPlan_At31,CINPlan_At31_rate
2024,Reporting year,National,E92000001,England,,,,,,CIN Plans,185660,154.7,178420,148.7,184430,153.7,177470,147.9,287860,239.9,273750,228.1,103440,86.2
2024,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CIN Plans,11570,216.2,11190,209.1,11170,208.7,10850,202.8,17990,336.2,17080,319.2,6820,127.5
2024,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CIN Plans,32370,202.4,31010,193.9,32550,203.5,31260,195.5,47180,295,44430,277.8,14630,91.5
2024,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CIN Plans,22110,189.8,21260,182.5,21760,186.8,20920,179.6,32270,277,30450,261.4,10510,90.2
2024,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CIN Plans,17130,168.6,16610,163.4,17000,167.3,16640,163.7,25690,252.7,24780,243.8,8680,85.5
2024,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CIN Plans,16490,124.4,16180,122.1,16730,126.3,16450,124.1,27010,203.8,26140,197.3,10280,77.6
2024,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CIN Plans,13340,97.6,13040,95.4,12840,93.9,12540,91.7,21220,155.2,20440,149.5,8380,61.3
2024,Reporting year,Regional,E92000001,England,E12000007,London,,,,CIN Plans,26280,138.3,25800,135.8,24310,128,23890,125.8,43410,228.5,42200,222.1,19090,100.5
2024,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CIN Plans,31800,159.9,29070,146.2,33210,166.9,30360,152.7,49780,250.3,45740,230,16570,83.3
2024,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CIN Plans,14570,132.2,14260,129.4,14850,134.8,14560,132.2,23320,211.7,22490,204.1,8470,76.9
2024,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CIN Plans,10660,166.3,10480,163.5,9070,141.5,8930,139.3,17040,265.8,16610,259.1,7960,124.2
2024,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CIN Plans,15620,124.1,15330,121.7,15240,121.1,14960,118.9,26370,209.5,25590,203.3,11130,88.4
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,CIN Plans,2512,252.1,2393,240.2,2446,245.5,2324,233.3,3528,354.1,3303,331.5,1082,108.6
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,CIN Plans,509,227.1,495,220.9,444,198.1,432,192.8,772,344.5,741,330.6,328,146.4
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,CIN Plans,860,216.2,827,207.9,552,138.7,533,134,863,216.9,830,208.6,311,78.2
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,CIN Plans,757,370.8,736,360.5,754,369.3,741,362.9,1252,613.2,1171,573.5,498,243.9
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,CIN Plans,938,269.6,904,259.8,1014,291.5,991,284.8,1486,427.1,1413,406.1,472,135.7
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,CIN Plans,1006,167.4,953,158.6,1059,176.2,1018,169.4,1752,291.6,1590,264.6,693,115.3
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,CIN Plans,558,132.7,549,130.6,567,134.9,561,133.5,1070,254.5,1033,245.7,503,119.7
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,CIN Plans,1244,211.5,1219,207.3,1210,205.7,1186,201.7,2091,355.5,2025,344.3,881,149.8
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,CIN Plans,703,256.2,691,251.8,738,268.9,733,267.1,1221,445,1191,434,483,176
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,CIN Plans,554,184.1,547,181.8,549,182.4,541,179.8,918,305,894,297,369,122.6
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,CIN Plans,1144,259.5,1110,251.8,1085,246.1,1057,239.8,1782,404.2,1684,382,697,158.1
2024,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,CIN Plans,784,140.9,765,137.5,751,135,735,132.1,1257,225.9,1208,217.1,506,90.9
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,CIN Plans,849,210.2,823,203.8,801,198.3,782,193.6,1213,300.3,1156,286.2,412,102
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,CIN Plans,687,239.7,680,237.2,748,261,732,255.4,1134,395.6,1107,386.2,386,134.7
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,CIN Plans,2006,271.7,1875,254,2138,289.6,2036,275.8,2547,345,2357,319.2,409,55.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,CIN Plans,692,157.4,679,154.4,710,161.5,696,158.3,1090,247.9,1052,239.3,380,86.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,CIN Plans,1032,126.4,1010,123.7,1170,143.3,1142,139.9,1632,199.9,1561,191.2,462,56.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,CIN Plans,1048,147.9,1038,146.4,1000,141.1,987,139.2,1640,231.4,1608,226.9,640,90.3
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,942,E06000063,Cumberland,CIN Plans,1151,222.3,1061,204.9,1148,221.7,1093,211.1,1558,300.9,1443,278.7,410,79.2
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,CIN Plans,481,174.7,466,169.3,495,179.8,488,177.2,772,280.4,741,269.1,277,100.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,CIN Plans,514,145.8,502,142.4,477,135.3,468,132.8,833,236.3,796,225.8,356,101
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,CIN Plans,1626,63.5,1585,61.9,1793,70,1748,68.3,3005,117.3,2918,113.9,1212,47.3
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,CIN Plans,1673,174.4,1641,171,1374,143.2,1347,140.4,2349,244.8,2275,237.1,975,101.6
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,CIN Plans,2537,195.5,2467,190.1,2649,204.1,2576,198.5,3724,286.9,3539,272.7,1075,82.8
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,CIN Plans,3830,608,3611,573.2,3789,601.5,3503,556.1,4886,775.6,4429,703.1,1097,174.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,CIN Plans,2441,433,2268,402.3,2697,478.4,2520,447,3389,601.1,3060,542.8,692,122.7
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,CIN Plans,1486,242.1,1423,231.9,1430,233,1375,224,2180,355.2,2056,335,750,122.2
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,CIN Plans,1142,211.6,1104,204.6,1099,203.6,1069,198.1,1900,352,1792,332,801,148.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,CIN Plans,1070,288.4,1033,278.4,940,253.3,907,244.4,1498,403.7,1408,379.4,558,150.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,CIN Plans,1277,199.2,1243,193.9,1135,177.1,1108,172.8,1913,298.4,1826,284.9,778,121.4
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,CIN Plans,1361,261.6,1286,247.2,1330,255.6,1246,239.5,1773,340.8,1632,313.7,443,85.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,CIN Plans,712,127.1,696,124.3,826,147.5,803,143.4,1185,211.6,1120,199.9,359,64.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,CIN Plans,1160,262.7,1125,254.8,1224,277.2,1180,267.3,1675,379.4,1571,355.8,451,102.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,CIN Plans,769,197.3,713,183,737,189.1,689,176.8,1099,282,1016,260.7,362,92.9
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,CIN Plans,1604,227.4,1499,212.5,1728,245,1675,237.4,2406,341.1,2249,318.8,678,96.1
2024,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,CIN Plans,1223,185.7,1183,179.6,1113,169,1088,165.2,1781,270.4,1716,260.5,668,101.4
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,CIN Plans,1080,211.6,1044,204.5,1014,198.6,971,190.2,1411,276.4,1349,264.3,397,77.8
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,CIN Plans,2699,190.9,2636,186.4,2734,193.4,2662,188.3,4052,286.6,3887,274.9,1318,93.2
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,CIN Plans,361,80.2,357,79.3,362,80.4,354,78.7,641,142.4,620,137.8,279,62
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,CIN Plans,974,147,969,146.3,806,121.7,804,121.4,1247,188.3,1241,187.4,441,66.6
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,CIN Plans,861,138.4,724,116.4,701,112.7,573,92.1,1204,193.5,1019,163.8,503,80.9
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",CIN Plans,1450,237.4,1423,233,1419,232.3,1377,225.5,2311,378.4,2203,360.7,892,146
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,CIN Plans,1765,178.8,1680,170.2,1819,184.2,1754,177.7,2364,239.5,2219,224.8,545,55.2
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,CIN Plans,1552,89.1,1534,88.1,1576,90.5,1555,89.3,2314,132.9,2264,130,738,42.4
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,CIN Plans,1073,322.6,1040,312.7,1043,313.6,1010,303.7,1544,464.3,1473,442.9,501,150.6
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,CIN Plans,531,154.6,527,153.4,366,106.6,363,105.7,930,270.8,909,264.6,564,164.2
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,CIN Plans,2210,192.8,2135,186.3,2194,191.4,2121,185,3413,297.8,3245,283.1,1219,106.3
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,CIN Plans,974,167.7,940,161.8,1132,194.8,1089,187.4,1549,266.6,1452,249.9,417,71.8
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,CIN Plans,4778,418.1,4503,394,4820,421.8,4551,398.2,6597,577.2,5999,524.9,1777,155.5
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,CIN Plans,1245,164.1,1218,160.5,1284,169.2,1258,165.8,1866,245.9,1792,236.2,582,76.7
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,CIN Plans,552,159.5,534,154.3,492,142.1,478,138.1,827,238.9,777,224.5,335,96.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,CIN Plans,1348,224.4,1289,214.6,1277,212.6,1243,207,1920,319.7,1814,302,643,107.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,CIN Plans,3341,216.3,3250,210.4,3531,228.6,3436,222.4,5061,327.6,4836,313,1530,99
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,CIN Plans,940,105.9,901,101.5,858,96.7,831,93.7,1194,134.6,1136,128,336,37.9
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,CIN Plans,1060,73,1045,72,1180,81.3,1175,80.9,1723,118.7,1695,116.8,543,37.4
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,CIN Plans,4839,328.6,4597,312.2,4679,317.8,4525,307.3,7301,495.8,6998,475.2,2622,178.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,CIN Plans,1247,153.6,1245,153.3,1083,133.4,1075,132.4,1857,228.7,1835,226,774,95.3
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,CIN Plans,913,135.2,899,133.2,1117,165.4,1109,164.3,1607,238,1569,232.4,490,72.6
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,CIN Plans,2072,122.6,2020,119.6,2051,121.4,2023,119.7,2907,172.1,2804,166,856,50.7
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,CIN Plans,63,79,61,76.5,67,84,62,77.8,101,126.7,93,116.7,34,42.6
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,CIN Plans,1306,137.6,1300,136.9,1158,122,1157,121.9,2014,212.1,1998,210.5,856,90.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,CIN Plans,2887,99.7,2852,98.5,3086,106.6,3047,105.3,4596,158.8,4480,154.8,1510,52.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,CIN Plans,1825,226.7,1781,221.3,1895,235.4,1867,231.9,2903,360.6,2778,345.1,1008,125.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,CIN Plans,726,104.1,719,103.1,718,102.9,709,101.6,1220,174.9,1202,172.3,502,72
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",CIN Plans,639,187.7,611,179.4,702,206.2,687,201.8,994,291.9,949,278.7,292,85.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,CIN Plans,1255,144.5,1222,140.7,1230,141.6,1186,136.6,1813,208.8,1712,197.2,583,67.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,CIN Plans,439,73.9,437,73.6,411,69.2,409,68.9,904,152.2,898,151.2,493,83
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,CIN Plans,710,146.3,696,143.4,695,143.2,679,139.9,1026,211.4,980,201.9,331,68.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,CIN Plans,1310,75.8,1301,75.2,1286,74.4,1281,74.1,2562,148.2,2545,147.2,1276,73.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,CIN Plans,1444,240,1408,234,1592,264.6,1542,256.3,2302,382.6,2187,363.5,710,118
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,CIN Plans,569,132.1,561,130.3,736,170.9,726,168.6,1224,284.2,1190,276.3,488,113.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,CIN Plans,581,82.9,579,82.6,107,15.3,106,15.1,616,87.9,613,87.4,509,72.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,CIN Plans,1725,137.6,1699,135.5,1729,137.9,1714,136.7,2898,231.1,2813,224.3,1169,93.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,CIN Plans,872,133.4,852,130.3,914,139.8,904,138.3,1430,218.8,1374,210.2,516,78.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,CIN Plans,1508,126,1457,121.8,1632,136.4,1592,133.1,2523,210.9,2419,202.2,891,74.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,CIN Plans,567,131.6,547,127,512,118.9,493,114.5,1011,234.7,963,223.6,499,115.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,CIN Plans,1260,90.5,1216,87.4,1232,88.5,1188,85.4,1794,128.9,1711,122.9,562,40.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,CIN Plans,637,93.7,637,93.7,552,81.2,552,81.2,811,119.3,811,119.3,259,38.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,CIN Plans,1814,56.2,1791,55.5,1834,56.8,1815,56.2,3281,101.6,3223,99.8,1447,44.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,CIN Plans,1851,67.7,1823,66.7,1945,71.1,1906,69.7,3347,122.4,3211,117.4,1402,51.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,CIN Plans,865,143.7,843,140,708,117.6,688,114.3,1165,193.5,1117,185.5,457,75.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,CIN Plans,2271,133.6,2207,129.9,2158,127,2092,123.1,3488,205.2,3326,195.7,1330,78.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,CIN Plans,913,163.2,897,160.3,757,135.3,741,132.4,1339,239.3,1293,231.1,582,104
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,CIN Plans,637,164.5,620,160.1,645,166.6,637,164.5,922,238.2,894,230.9,277,71.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,CIN Plans,1955,130,1895,126,1914,127.3,1851,123.1,3035,201.9,2882,191.7,1121,74.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,CIN Plans,570,125.7,562,123.9,580,127.9,577,127.2,1023,225.6,1005,221.6,443,97.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,CIN Plans,358,125,358,125,359,125.3,358,125,652,227.6,644,224.8,293,102.3
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,CIN Plans,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,CIN Plans,1600,125.4,1575,123.4,1731,135.6,1698,133.1,2783,218.1,2697,211.3,1052,82.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,CIN Plans,1358,131.1,1333,128.7,1262,121.8,1219,117.7,2391,230.8,2306,222.6,1129,109
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,CIN Plans,u,u,u,u,u,u,u,u,u,u,u,u,u,u
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,CIN Plans,670,285.9,647,276,620,264.5,606,258.6,962,410.4,915,390.4,342,145.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,CIN Plans,4679,134.3,4567,131.1,4766,136.8,4678,134.3,7797,223.8,7529,216.1,3031,87
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,CIN Plans,1192,178.7,1164,174.5,1215,182.2,1190,178.4,1901,285.1,1832,274.7,686,102.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,CIN Plans,1202,165.1,1171,160.9,1614,221.7,1576,216.5,2573,353.4,2454,337.1,959,131.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,CIN Plans,1661,108.9,1606,105.3,1636,107.3,1584,103.9,2850,186.9,2709,177.6,1214,79.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,CIN Plans,555,131.2,548,129.5,521,123.1,517,122.2,856,202.3,823,194.5,335,79.2
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,CIN Plans,624,164.5,605,159.5,753,198.5,737,194.3,1127,297.1,1074,283.2,374,98.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,CIN Plans,930,207.4,901,200.9,837,186.6,817,182.2,1414,315.3,1341,299,577,128.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,CIN Plans,1084,215.2,1063,211,1252,248.5,1215,241.2,1860,369.2,1765,350.4,608,120.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,CIN Plans,2154,81.1,2103,79.2,2149,80.9,2115,79.6,3965,149.2,3827,144,1816,68.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,CIN Plans,834,236.1,621,175.8,904,255.9,685,193.9,1132,320.5,879,248.8,228,64.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,CIN Plans,1147,64.1,1146,64,1004,56.1,998,55.8,1945,108.7,1924,107.5,941,52.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,CIN Plans,451,131.6,446,130.1,477,139.1,465,135.6,713,208,687,200.4,236,68.8
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,CIN Plans,399,92.1,398,91.9,321,74.1,321,74.1,661,152.6,650,150.1,340,78.5
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,CIN Plans,339,93,336,92.2,403,110.6,398,109.2,712,195.3,702,192.6,309,84.8
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",CIN Plans,1277,171.9,1243,167.3,1134,152.7,1115,150.1,1819,244.9,1754,236.1,685,92.2
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",CIN Plans,1257,137.5,1200,131.3,1142,124.9,1098,120.1,1816,198.6,1696,185.5,674,73.7
